is_canceled,country,market_segment,deposit_type,total_of_special_requests,reservation_status_month,arrival_date_month,lead_time
1,133,6,0,1,1,3,76
1,133,6,0,1,12,3,79
1,56,6,0,1,1,3,42
1,51,6,0,3,2,3,33
1,5,6,0,0,7,3,217
1,29,6,0,1,2,3,21
1,135,6,0,1,2,3,8
1,43,6,0,1,12,3,63
1,43,6,0,2,12,3,64
1,59,6,0,0,2,3,6
1,56,6,0,0,2,3,6
1,135,6,0,1,2,3,37
1,135,3,0,1,2,3,11
1,56,6,0,0,2,3,6
1,56,6,0,0,2,3,6
1,135,6,0,0,2,3,7
1,135,6,0,0,2,3,11
1,31,6,0,1,12,3,88
1,1,6,0,0,2,3,12
1,135,3,0,2,2,3,21
1,135,6,0,2,1,3,226
1,56,6,0,0,2,3,6
1,29,6,0,1,12,3,56
1,59,6,0,0,1,3,15
1,135,6,0,1,2,3,241
1,101,6,0,1,11,3,100
1,123,6,0,1,11,3,88
1,56,6,0,0,1,3,36
1,139,6,0,1,11,3,99
1,25,6,0,1,1,3,97
1,163,6,0,0,1,3,21
1,139,6,0,1,10,3,154
1,56,6,0,0,11,3,105
1,56,6,0,1,1,3,42
1,135,6,0,1,2,3,194
1,56,6,0,0,8,3,193
1,139,6,0,2,1,3,93
1,1,6,0,0,1,3,33
1,135,6,0,0,6,3,248
1,135,3,0,0,2,3,0
1,59,6,0,1,11,3,195
1,56,6,0,0,1,3,52
1,56,6,0,0,2,3,8
1,59,6,0,3,1,3,34
1,59,6,0,0,1,3,18
1,59,6,0,1,8,3,183
1,25,6,0,1,1,3,64
1,133,6,0,1,1,3,96
1,56,6,0,1,2,3,8
1,163,6,0,0,1,3,23
1,59,6,0,1,1,3,44
1,135,4,0,0,2,3,70
1,135,4,0,0,1,3,70
1,56,6,0,0,1,3,37
1,43,6,0,1,2,3,48
1,56,6,0,2,1,3,101
1,140,6,0,3,12,3,65
1,135,3,0,0,2,3,19
1,135,3,0,0,2,3,19
1,135,4,1,0,10,3,587
1,135,4,1,0,10,3,587
1,59,6,0,2,1,3,70
1,81,6,0,0,2,3,10
1,59,6,0,2,1,3,70
1,135,6,0,1,1,3,31
1,59,6,0,0,1,3,35
1,59,6,0,2,1,3,70
1,25,6,0,1,1,3,86
1,59,6,0,1,1,3,35
1,100,6,0,2,1,3,39
1,135,6,0,1,2,3,30
1,169,6,0,0,12,3,76
1,59,6,0,0,1,3,45
1,123,6,0,0,9,3,142
1,135,6,0,0,1,3,34
1,56,6,0,0,2,3,276
1,135,5,1,0,2,3,15
1,31,6,0,0,12,3,87
1,15,6,0,1,12,3,91
1,76,6,0,0,1,3,22
1,135,5,1,0,2,3,31
1,51,6,0,3,1,3,51
1,43,6,0,0,11,3,88
1,34,6,0,2,1,3,63
1,51,6,0,0,2,3,3
1,91,6,0,0,1,3,33
1,135,5,0,0,2,3,10
1,133,6,0,0,1,3,52
1,76,6,0,2,10,3,183
1,11,6,0,0,11,3,90
1,31,6,0,0,1,3,30
1,59,6,0,1,8,3,207
1,56,6,0,1,1,3,49
1,56,6,0,0,12,3,49
1,56,6,0,2,1,3,65
1,59,6,0,1,12,3,186
1,59,3,0,0,11,3,80
1,56,6,0,0,1,3,18
1,43,6,0,1,1,3,32
1,59,6,0,0,2,3,7
1,25,6,0,0,4,3,309
1,1,6,0,0,12,3,76
1,135,1,0,0,2,3,1
1,135,6,0,0,2,3,11
1,56,6,0,1,1,3,51
1,59,6,0,0,1,3,75
1,59,6,0,0,2,3,11
1,123,3,0,0,1,3,45
1,59,6,0,1,12,3,74
1,43,6,0,0,2,3,38
1,43,6,0,1,12,3,149
1,46,6,0,0,6,3,233
1,135,6,0,1,1,3,47
1,56,6,0,0,2,3,9
1,135,5,0,0,1,3,212
1,56,6,0,1,1,3,41
1,135,6,0,0,2,3,18
1,56,6,0,1,1,3,41
1,76,6,0,1,2,3,161
1,56,6,0,0,1,3,34
1,164,6,0,0,1,3,34
1,11,6,0,1,7,3,234
1,11,6,0,1,7,3,235
1,11,6,0,0,6,3,235
1,135,6,0,0,2,3,59
1,59,6,0,0,1,3,126
1,80,6,0,1,2,3,23
1,99,6,0,0,2,3,19
1,72,6,0,1,2,3,69
1,5,6,0,0,2,3,8
1,59,6,0,0,12,3,50
1,135,6,0,1,1,3,47
1,76,6,0,0,2,3,11
1,135,3,0,1,2,3,33
1,135,4,1,0,1,3,32
1,135,4,1,0,1,3,41
1,135,4,1,0,1,3,41
1,51,3,0,0,2,3,12
1,31,6,0,0,2,3,39
1,31,6,0,0,12,3,90
1,124,6,0,0,12,3,213
1,56,6,0,0,2,3,10
1,56,6,0,0,1,3,26
1,56,6,0,0,1,3,26
1,51,6,0,0,2,3,17
1,124,6,0,0,12,3,212
1,56,6,0,0,1,3,26
1,29,6,0,2,2,3,21
1,56,6,0,0,1,3,29
1,56,6,0,3,1,3,28
1,56,6,0,2,2,3,41
1,56,6,0,1,2,3,18
1,59,6,0,0,2,3,8
1,56,6,0,4,1,3,28
1,56,6,0,1,1,3,34
1,56,6,0,0,2,3,7
1,56,6,0,0,2,3,8
1,135,6,0,0,2,3,17
1,56,6,0,1,12,3,85
1,135,5,0,0,2,3,7
1,43,6,0,0,2,3,16
1,91,6,0,1,2,3,38
1,59,6,0,2,1,3,41
1,43,6,0,1,1,3,41
1,135,2,0,0,2,3,4
1,135,6,0,0,1,3,52
1,25,6,0,0,2,3,10
1,56,6,0,1,2,3,40
1,25,6,0,0,2,3,15
1,81,6,0,0,2,3,47
1,81,6,0,0,1,3,34
1,59,6,0,0,2,3,18
1,59,6,0,0,2,3,24
1,43,6,0,2,10,3,139
1,43,6,0,0,1,3,42
1,59,6,0,1,1,3,42
1,135,3,0,0,2,3,0
1,135,4,0,1,2,3,48
1,135,4,0,0,1,3,48
1,135,2,0,0,2,3,1
1,25,6,0,0,7,3,212
1,97,6,0,1,1,3,29
1,56,3,0,0,2,3,9
1,80,6,0,0,2,3,4
1,43,6,0,0,10,3,136
1,25,6,0,1,2,3,134
1,135,3,0,1,6,3,259
1,25,6,0,1,11,3,134
1,56,6,0,0,2,3,14
1,135,4,1,0,10,3,594
1,135,3,0,1,2,3,7
1,135,2,0,0,2,3,7
1,59,6,0,2,12,3,265
1,31,6,0,0,2,3,65
1,135,4,1,0,10,3,594
1,81,6,0,0,1,3,27
1,81,6,0,0,8,3,184
1,29,6,0,0,2,3,21
1,135,5,1,0,12,3,58
1,135,3,0,1,6,3,260
1,135,5,1,0,12,3,223
1,123,6,0,1,9,3,158
1,76,6,0,0,1,3,38
1,135,3,0,1,6,3,260
1,59,6,0,2,2,3,224
1,81,6,0,1,2,3,9
1,133,6,0,0,1,3,38
1,81,6,0,0,2,3,23
1,25,6,0,0,10,3,135
1,43,6,0,0,8,3,240
1,43,6,0,0,1,3,38
1,25,6,0,1,9,3,195
1,135,3,0,2,2,3,1
1,135,2,0,0,2,3,3
1,51,6,0,2,2,3,23
1,35,6,0,0,2,3,40
1,51,6,0,0,2,3,6
1,81,6,0,0,8,3,346
1,51,6,0,0,2,3,22
1,135,6,0,0,2,3,24
1,81,6,0,1,10,3,184
1,135,3,0,1,6,3,261
1,25,6,0,1,10,3,149
1,139,6,0,0,1,3,40
1,59,6,0,0,1,3,29
1,59,6,0,0,2,3,19
1,100,6,0,0,2,3,39
1,25,6,0,1,10,3,149
1,25,6,0,1,2,3,148
1,25,6,0,1,10,3,149
1,51,6,0,2,12,3,195
1,135,6,0,1,2,3,70
1,135,3,0,1,2,3,69
1,169,6,0,1,2,3,32
1,43,6,0,2,10,3,141
1,135,4,0,0,2,3,134
1,135,4,0,0,2,3,134
1,135,4,0,0,2,3,134
1,135,4,0,0,2,3,4
1,135,4,0,0,2,3,134
1,51,6,0,1,10,3,153
1,81,6,0,2,11,3,204
1,123,6,0,0,2,3,25
1,25,6,0,0,8,3,180
1,51,6,0,0,2,3,18
1,31,6,0,0,1,3,43
1,59,6,0,0,2,3,10
1,43,6,0,2,11,3,158
1,25,6,0,0,8,3,180
1,31,6,0,0,1,3,43
1,25,6,0,1,10,3,180
1,59,6,0,0,2,3,10
1,25,6,0,0,5,3,303
1,51,6,0,0,1,3,44
1,51,6,0,0,1,3,44
1,135,6,0,2,2,3,51
1,25,6,0,0,3,3,346
1,43,6,0,0,1,3,47
1,81,6,0,1,12,3,334
1,135,5,0,0,2,3,9
1,81,6,0,1,2,3,35
1,25,6,0,1,4,3,311
1,81,6,0,0,1,3,39
1,56,6,0,1,2,3,31
1,25,6,0,2,1,3,172
1,81,6,0,0,2,3,28
1,43,6,0,2,1,3,26
1,25,6,0,0,1,3,47
1,81,6,0,1,2,3,35
1,15,6,0,2,10,3,123
1,1,3,0,0,2,3,23
1,1,3,0,0,2,3,22
1,43,6,0,2,1,3,26
1,59,6,0,1,2,3,28
1,135,6,0,0,1,3,32
1,81,6,0,2,1,3,127
1,135,4,0,0,2,3,17
1,135,6,0,1,2,3,2
1,81,6,0,2,1,3,72
1,135,4,0,0,2,3,17
1,135,6,0,0,2,3,3
1,135,5,0,0,2,3,38
1,135,4,0,0,2,3,19
1,135,5,0,0,2,3,3
1,81,6,0,1,2,3,44
1,81,6,0,0,12,3,61
1,43,6,0,0,2,3,21
1,43,6,0,1,2,3,21
1,56,6,0,3,2,3,10
1,81,6,0,0,2,3,14
1,123,6,0,0,2,3,11
1,54,6,0,0,10,3,126
1,135,6,0,1,2,3,30
1,135,6,0,1,2,3,23
1,81,6,0,0,12,3,61
1,15,6,0,1,2,3,12
1,56,6,0,0,2,3,18
1,54,6,0,0,11,3,98
1,25,6,0,2,2,3,46
1,25,6,0,3,2,3,70
1,48,6,0,1,2,3,104
1,1,6,0,0,12,3,74
1,34,6,0,0,2,3,12
1,25,6,0,1,2,3,79
1,25,6,0,0,2,3,18
1,25,6,0,0,11,3,112
1,25,6,0,0,1,3,112
1,76,6,0,0,2,3,15
1,29,6,0,0,2,3,41
1,56,6,0,0,2,3,15
1,43,6,0,0,2,3,10
1,81,6,0,1,1,3,80
1,59,6,0,1,2,3,23
1,15,6,0,0,2,3,56
1,15,6,0,2,1,3,121
1,46,6,0,1,11,3,131
1,43,6,0,0,2,3,15
1,135,5,0,0,2,3,19
1,43,6,0,2,12,3,76
1,15,6,0,2,1,3,121
1,56,6,0,0,2,3,64
1,25,6,0,2,2,3,69
1,56,6,0,1,2,3,10
1,56,6,0,1,2,3,13
1,25,6,0,1,1,3,131
1,65,6,0,0,2,3,19
1,25,6,0,1,1,3,131
1,25,6,0,2,2,3,199
1,123,6,0,2,2,3,122
1,31,6,0,2,2,3,79
1,142,6,0,0,2,3,17
1,139,6,0,0,2,3,11
1,139,6,0,0,2,3,15
1,48,6,0,0,1,3,41
1,139,6,0,1,12,3,296
1,135,4,0,0,2,3,8
1,135,3,0,0,3,7,2
1,135,5,0,0,1,7,119
1,123,6,0,0,2,7,23
1,31,6,0,0,1,7,47
1,135,6,0,0,12,7,88
1,29,6,0,0,2,7,9
1,31,6,0,0,1,7,47
1,34,6,0,0,2,7,20
1,56,6,0,3,2,7,30
1,121,6,0,1,3,7,1
1,56,6,0,0,2,7,14
1,51,6,0,0,2,7,12
1,25,6,0,1,10,7,227
1,135,6,0,0,2,7,7
1,81,6,0,0,2,7,10
1,135,6,0,0,2,7,10
1,135,4,1,0,10,7,601
1,135,6,0,1,2,7,135
1,135,4,1,0,10,7,601
1,43,6,0,0,11,7,98
1,25,6,0,0,1,7,212
1,135,6,0,1,2,7,9
1,133,6,0,2,2,7,131
1,43,6,0,0,11,7,98
1,135,4,1,0,2,7,28
1,59,6,0,0,5,7,289
1,59,6,0,0,7,7,285
1,59,6,0,0,5,7,289
1,135,4,1,0,2,7,72
1,123,6,0,0,1,7,53
1,81,6,0,1,2,7,79
1,135,6,0,1,12,7,91
1,135,3,0,1,2,7,14
1,76,6,0,2,11,7,145
1,135,6,0,1,2,7,203
1,59,6,0,0,2,7,17
1,154,6,0,0,1,7,35
1,123,6,0,0,2,7,27
1,76,6,0,2,1,7,58
1,43,6,0,0,1,7,55
1,43,6,0,2,1,7,65
1,43,6,0,0,2,7,25
1,162,6,0,0,2,7,16
1,25,6,0,1,10,7,348
1,29,6,0,0,1,7,37
1,103,6,0,1,9,7,177
1,135,6,0,0,2,7,8
1,135,6,0,1,12,7,86
1,51,6,0,1,3,7,67
1,81,6,0,0,2,7,14
1,59,6,0,0,2,7,25
1,51,6,0,0,2,7,16
1,59,6,0,0,2,7,100
1,56,6,0,1,2,7,16
1,135,6,0,0,2,7,10
1,56,6,0,0,2,7,51
1,59,6,0,1,2,7,28
1,59,6,0,1,2,7,75
1,51,6,0,0,2,7,31
1,56,6,0,0,1,7,98
1,135,6,0,0,2,7,10
1,59,6,0,0,2,7,14
1,56,6,0,2,11,7,141
1,59,6,0,0,7,7,243
1,168,6,0,1,2,7,46
1,56,6,0,0,2,7,9
1,46,6,0,2,12,7,127
1,59,6,0,0,2,7,71
1,1,6,0,0,3,7,6
1,169,6,0,0,2,7,29
1,135,6,0,0,2,7,33
1,123,6,0,0,2,7,27
1,51,6,0,1,2,7,25
1,135,6,0,0,12,7,75
1,43,6,0,0,2,7,25
1,135,6,0,1,2,7,79
1,135,6,0,0,3,7,89
1,135,6,0,0,1,7,55
1,25,6,0,0,2,7,65
1,81,6,0,0,3,7,9
1,135,6,0,0,2,7,16
1,135,6,0,1,1,7,178
1,135,5,0,0,3,7,47
1,25,6,0,2,2,7,43
1,25,6,0,0,10,7,144
1,69,6,0,0,11,7,96
1,59,6,0,0,2,7,45
1,43,6,0,0,1,7,39
1,15,6,0,1,12,7,97
1,25,6,0,1,11,7,144
1,25,6,0,1,11,7,144
1,76,6,0,0,1,7,64
1,42,6,0,0,2,7,30
1,59,6,0,1,2,7,165
1,135,6,0,1,2,7,75
1,25,6,0,1,2,7,85
1,56,3,0,0,2,7,26
1,56,6,0,0,2,7,28
1,56,6,0,0,2,7,21
1,123,6,0,2,1,7,55
1,25,6,0,1,9,7,204
1,135,5,0,0,2,7,52
1,56,6,0,0,2,7,20
1,43,6,0,0,3,7,6
1,135,5,0,0,1,7,53
1,6,6,0,1,1,7,55
1,169,6,0,0,1,7,58
1,80,6,0,1,2,7,45
1,135,4,0,1,3,7,174
1,59,6,0,2,1,7,64
1,43,6,0,0,1,7,60
1,76,6,0,1,2,7,72
1,123,6,0,0,2,7,22
1,123,6,0,1,1,7,82
1,56,6,0,0,2,7,30
1,1,6,0,0,2,7,17
1,169,6,0,0,2,7,82
1,135,6,0,1,3,7,38
1,56,6,0,0,2,7,10
1,144,6,0,2,2,7,52
1,144,6,0,2,2,7,52
1,29,6,0,0,2,7,13
1,135,6,0,0,3,7,4
1,135,5,0,0,3,7,27
1,135,4,0,0,3,7,5
1,43,6,0,0,2,7,20
1,135,4,0,0,3,7,18
1,25,6,0,0,12,7,97
1,66,6,0,1,12,7,106
1,76,6,0,2,10,7,160
1,56,6,0,1,12,7,75
1,135,4,0,0,3,7,18
1,135,6,0,1,3,7,70
1,56,6,0,2,9,7,192
1,135,5,0,0,1,7,39
1,76,6,0,2,10,7,160
1,135,6,0,1,2,7,27
1,135,5,0,0,3,7,29
1,25,6,0,1,8,7,241
1,43,6,0,0,2,7,29
1,135,6,0,2,3,7,75
1,76,6,0,2,1,7,44
1,135,6,0,0,12,7,70
1,135,6,0,0,1,7,46
1,76,6,0,2,3,7,68
1,66,6,0,1,1,7,83
1,66,6,0,1,2,7,53
1,135,6,0,0,3,7,33
1,59,6,0,0,11,7,109
1,56,6,0,0,2,7,27
1,59,6,0,1,3,7,62
1,43,6,0,1,3,7,30
1,51,3,0,0,1,7,52
1,81,6,0,1,1,7,163
1,51,6,0,1,1,7,189
1,43,6,0,2,2,7,68
1,81,6,0,1,12,7,91
1,135,6,0,1,1,7,58
1,139,6,0,1,11,7,154
1,59,6,0,1,2,7,34
1,56,6,0,2,3,7,21
1,139,6,0,0,6,7,356
1,139,6,0,1,11,7,157
1,135,3,0,0,2,7,26
1,56,6,0,2,1,7,60
1,25,3,0,0,3,7,56
1,56,6,0,0,3,7,40
1,56,6,0,0,2,7,44
1,135,6,0,0,2,7,34
1,135,6,0,0,3,7,3
1,31,6,0,0,2,7,22
1,135,3,0,0,3,7,12
1,135,5,0,0,3,7,27
1,29,6,0,1,2,7,269
1,56,6,0,0,3,7,9
1,85,6,0,1,2,7,71
1,103,6,0,1,3,7,3
1,43,6,0,1,2,7,93
1,43,6,0,0,8,7,258
1,56,6,0,1,1,7,56
1,43,6,0,0,2,7,40
1,56,6,0,0,2,7,8
1,123,6,0,1,1,7,129
1,56,6,0,1,3,7,9
1,29,6,0,0,2,7,51
1,123,6,0,1,10,7,182
1,135,4,1,0,10,7,608
1,135,2,0,0,3,7,7
1,135,4,1,0,10,7,608
1,135,6,0,0,3,7,32
1,76,6,0,2,9,7,184
1,43,6,0,0,11,7,241
1,81,6,0,1,2,7,112
1,76,6,0,0,2,7,52
1,43,6,0,0,11,7,241
1,81,6,0,2,12,7,93
1,59,6,0,2,12,7,101
1,140,6,0,0,1,7,57
1,135,6,0,0,1,7,49
1,51,6,0,0,2,7,14
1,56,6,0,2,1,7,130
1,43,6,0,1,2,7,82
1,59,6,0,1,1,7,37
1,15,6,0,0,12,7,91
1,56,3,0,0,3,7,47
1,59,6,0,1,1,7,62
1,43,6,0,2,1,7,303
1,43,6,0,2,2,7,63
1,76,6,0,1,1,7,50
1,25,6,0,3,3,7,196
1,130,6,0,0,2,7,12
1,25,6,0,1,2,7,81
1,124,6,0,0,2,7,65
1,81,6,0,0,9,7,176
1,56,6,0,0,3,7,51
1,15,6,0,0,1,7,76
1,169,6,0,0,2,7,104
1,43,6,0,0,6,7,260
1,130,3,0,0,3,7,11
1,56,6,0,1,1,7,69
1,135,5,0,1,2,7,43
1,56,6,0,0,2,7,17
1,51,6,0,0,1,7,54
1,135,4,0,0,1,7,66
1,123,6,0,0,1,7,56
1,46,6,0,2,12,7,98
1,123,6,0,0,10,7,175
1,59,6,0,0,7,7,243
1,123,6,0,0,1,7,56
1,59,6,0,1,2,7,55
1,140,6,0,0,2,7,38
1,25,6,0,2,11,7,113
1,81,6,0,0,2,7,166
1,29,6,0,0,2,7,16
1,43,6,0,1,10,7,163
1,43,6,0,1,2,7,55
1,123,6,0,0,3,7,16
1,169,6,0,0,3,7,6
1,48,6,0,0,1,7,61
1,59,6,0,1,2,7,52
1,135,3,0,1,2,7,17
1,135,4,1,0,1,7,127
1,59,6,0,0,12,7,72
1,5,6,0,0,2,7,26
1,81,6,0,0,2,7,41
1,135,4,1,0,1,7,144
1,34,3,0,0,1,7,59
1,169,6,0,0,1,7,45
1,56,6,0,0,2,7,12
1,81,6,0,0,2,7,46
1,81,6,0,0,2,7,46
1,169,6,0,0,2,7,15
1,43,6,0,1,8,7,207
1,29,6,0,0,2,7,34
1,56,6,0,1,2,7,72
1,162,6,0,0,3,7,9
1,169,6,0,1,1,7,43
1,5,6,0,1,2,7,70
1,135,6,0,0,1,7,57
1,135,2,0,0,12,7,182
1,135,2,0,0,3,7,182
1,56,6,0,1,2,7,56
1,135,4,1,0,2,7,25
1,135,4,1,0,2,7,25
1,142,6,0,0,3,7,12
1,29,6,0,0,2,7,30
1,56,6,0,0,12,7,98
1,59,6,0,0,8,7,193
1,66,6,0,0,1,7,154
1,56,6,0,0,3,7,18
1,102,6,0,1,2,7,37
1,103,6,0,0,3,7,18
1,59,6,0,0,3,7,9
1,43,6,0,0,3,7,9
1,56,6,0,0,3,7,18
1,43,6,0,1,2,7,92
1,34,6,0,0,1,7,53
1,135,4,0,0,3,7,11
1,34,6,0,1,1,7,92
1,135,5,1,0,1,7,52
1,135,4,0,0,3,7,11
1,56,6,0,0,3,7,19
1,135,4,0,0,3,7,20
1,135,5,1,0,1,7,105
1,76,6,0,1,3,7,190
1,56,6,0,1,1,7,72
1,101,6,0,0,2,7,13
1,56,3,0,0,2,7,33
1,135,5,0,0,2,7,34
1,56,6,0,1,2,7,47
1,12,6,0,0,2,7,37
1,135,6,0,1,1,7,74
1,56,6,0,0,2,7,28
1,15,6,0,2,3,7,56
1,56,6,0,0,1,7,53
1,81,6,0,0,3,7,69
1,59,6,0,0,2,7,35
1,56,6,0,1,10,7,138
1,135,6,0,0,1,7,68
1,135,6,0,1,1,7,68
1,5,6,0,1,1,7,95
1,135,4,0,0,3,7,21
1,135,3,0,0,3,7,1
1,135,3,0,0,3,7,0
1,51,6,0,1,3,7,12
1,135,5,1,0,12,7,97
1,135,5,1,0,12,7,113
1,124,6,0,0,10,7,146
1,135,5,0,1,3,7,53
1,135,5,0,0,3,7,20
1,135,4,0,0,3,7,28
1,135,5,0,0,3,7,53
1,123,6,0,0,1,7,67
1,139,6,0,0,3,7,96
1,43,6,0,1,3,7,259
1,56,6,0,0,1,7,50
1,12,6,0,0,2,7,28
1,135,5,0,0,3,7,20
1,43,6,0,2,12,7,130
1,135,5,0,0,3,7,55
1,135,6,0,0,3,7,27
1,43,6,0,0,12,7,109
1,135,4,1,0,2,7,37
1,135,4,1,0,2,7,42
1,135,5,0,1,3,7,54
1,76,3,0,0,3,7,6
1,135,6,0,1,3,7,64
1,135,4,1,0,12,7,92
1,31,6,0,0,3,7,29
1,25,6,0,2,1,7,59
1,135,4,1,0,12,7,130
1,59,6,0,1,1,7,55
1,135,6,0,1,1,7,59
1,135,6,0,0,1,7,55
1,135,5,0,0,3,7,44
1,81,6,0,2,12,7,107
1,43,6,0,0,5,7,302
1,51,6,0,1,1,7,140
1,43,6,0,0,5,7,307
1,1,3,0,0,3,7,22
1,135,6,0,1,2,7,64
1,135,4,1,0,10,7,615
1,169,6,0,0,2,7,45
1,59,6,0,0,3,7,2
1,135,4,1,0,10,7,615
1,123,6,0,0,2,7,25
1,56,6,0,1,12,7,176
1,76,6,0,0,7,7,246
1,135,6,0,0,3,7,3
1,66,6,0,0,3,7,121
1,66,6,0,0,3,7,85
1,66,6,0,0,3,7,85
1,51,6,0,1,12,7,129
1,135,6,0,0,11,7,123
1,135,3,0,0,3,7,3
1,59,6,0,2,9,7,197
1,162,6,0,0,8,7,205
1,43,6,0,0,2,7,27
1,25,6,0,4,3,7,53
1,46,6,0,0,12,7,77
1,56,6,0,3,11,7,131
1,51,6,0,2,2,7,96
1,25,6,0,0,3,7,52
1,51,6,0,0,2,7,26
1,59,6,0,1,1,7,86
1,100,6,0,0,9,7,169
1,43,6,0,0,9,7,187
1,51,6,0,1,2,7,72
1,81,6,0,0,10,7,143
1,59,6,0,1,3,7,262
1,81,6,0,0,2,7,111
1,81,6,0,2,3,7,98
1,59,6,0,1,3,7,262
1,66,6,0,0,6,7,276
1,135,3,0,0,3,7,0
1,169,6,0,0,3,7,72
1,34,6,0,0,1,7,67
1,135,3,0,0,3,7,7
1,51,6,0,0,2,7,52
1,56,6,0,0,12,7,114
1,25,6,0,0,11,7,122
1,135,5,0,1,3,7,16
1,135,6,0,1,11,7,129
1,56,6,0,1,1,7,74
1,51,6,0,0,2,7,52
1,59,6,0,0,1,7,74
1,59,6,0,0,1,7,66
1,51,6,0,0,1,7,60
1,51,6,0,1,1,7,50
1,135,5,0,0,3,7,16
1,135,6,0,0,12,7,85
1,81,6,0,0,2,7,64
1,56,6,0,0,1,7,70
1,51,6,0,1,1,7,50
1,51,6,0,0,1,7,47
1,51,6,0,0,2,7,73
1,29,6,0,1,2,7,175
1,59,6,0,0,1,7,66
1,25,6,0,2,11,7,120
1,51,6,0,0,1,7,60
1,51,6,0,2,1,7,200
1,123,6,0,1,8,7,238
1,15,6,0,1,11,7,168
1,43,6,0,0,3,7,108
1,135,6,0,0,3,7,8
1,43,6,0,0,3,7,108
1,135,5,0,1,2,7,98
1,56,6,0,0,2,7,24
1,13,6,0,0,3,7,55
1,52,6,0,0,2,7,69
1,135,5,0,2,3,7,71
1,135,5,0,0,1,7,69
1,81,6,0,0,1,7,65
1,50,6,0,1,11,7,161
1,50,6,0,1,11,7,160
1,135,3,0,0,3,7,0
1,51,6,0,2,2,7,93
1,135,6,0,0,2,7,60
1,31,6,0,0,2,7,61
1,51,6,0,0,3,7,9
1,169,6,0,2,3,7,110
1,135,6,0,2,2,7,98
1,80,6,0,1,2,7,55
1,135,5,0,0,3,7,46
1,59,6,0,0,3,7,10
1,56,6,0,0,1,7,72
1,43,6,0,2,2,7,101
1,100,6,0,0,1,7,62
1,56,6,0,0,1,7,64
1,91,6,0,0,3,7,25
1,43,6,0,0,12,7,97
1,135,6,0,2,3,7,7
1,56,6,0,0,3,7,59
1,52,6,0,0,2,7,32
1,54,6,0,0,3,7,19
1,135,6,0,0,3,7,13
1,135,6,0,0,3,7,13
1,135,2,0,0,3,7,26
1,1,6,0,0,1,7,68
1,53,6,0,0,3,7,19
1,59,6,0,0,8,7,231
1,56,6,0,0,3,7,26
1,51,6,0,0,2,7,42
1,100,6,0,0,11,7,114
1,56,6,0,1,3,7,41
1,154,6,0,0,1,7,71
1,34,3,0,1,2,7,31
1,135,6,0,0,3,7,36
1,135,6,0,1,3,7,9
1,59,6,0,0,2,7,47
1,102,6,0,0,2,7,23
1,56,6,0,0,3,7,46
1,81,6,0,0,2,7,30
1,162,6,0,0,3,7,28
1,56,6,0,0,2,7,46
1,25,6,0,2,9,7,175
1,31,6,0,0,3,7,1
1,12,6,0,0,3,7,33
1,56,6,0,0,12,7,117
1,43,6,0,0,3,7,25
1,56,6,0,1,3,7,13
1,135,6,0,0,3,7,19
1,43,6,0,0,3,7,8
1,135,6,0,0,3,7,50
1,135,2,0,2,3,7,45
1,81,6,0,0,3,7,22
1,56,6,0,0,3,7,29
1,56,6,0,0,3,7,18
1,59,6,0,0,1,7,52
1,56,6,0,1,1,7,61
1,31,6,0,0,3,7,22
1,135,6,0,1,2,7,162
1,56,6,0,2,3,7,76
1,1,6,0,0,3,7,111
1,56,6,0,0,2,7,47
1,135,5,1,0,1,7,56
1,12,6,0,1,2,7,136
1,12,6,0,1,2,7,136
1,12,6,0,1,3,7,136
1,29,6,0,2,1,7,195
1,29,6,0,0,3,7,37
1,81,6,0,0,1,7,77
1,135,5,1,0,1,7,99
1,85,6,0,0,3,7,18
1,77,6,0,0,3,7,10
1,162,6,0,1,3,7,238
1,169,6,0,1,3,7,28
1,31,6,0,0,2,7,28
1,76,6,0,1,3,7,34
1,43,6,0,0,3,7,33
1,81,6,0,1,11,7,172
1,34,6,0,2,1,7,82
1,77,6,0,0,2,7,51
1,135,3,0,0,3,7,0
1,56,6,0,0,3,7,59
1,135,6,0,0,3,7,6
1,51,6,0,0,3,7,1
1,135,6,0,0,3,7,6
1,135,3,0,0,3,7,20
1,15,6,0,0,3,7,9
1,15,6,0,0,2,7,52
1,59,6,0,0,3,7,16
1,56,6,0,0,2,7,48
1,135,6,0,1,3,7,46
1,135,6,0,1,3,7,46
1,43,6,0,0,1,7,73
1,56,6,0,0,1,7,76
1,46,6,0,0,5,7,305
1,59,6,0,0,2,7,42
1,81,6,0,1,1,7,88
1,46,6,0,0,5,7,305
1,43,6,0,0,1,7,120
1,43,6,0,0,1,7,73
1,25,6,0,0,1,7,59
1,169,6,0,0,3,7,20
1,80,6,0,1,3,7,18
1,135,4,1,0,10,7,622
1,13,6,0,0,3,7,0
1,135,6,0,0,12,7,95
1,135,4,1,0,10,7,622
1,135,6,0,0,2,7,38
1,135,0,0,0,3,7,3
1,76,6,0,1,11,7,128
1,87,6,0,3,2,7,55
1,43,6,0,3,3,7,270
1,72,6,0,0,3,7,101
1,43,6,0,1,11,7,146
1,162,6,0,0,2,7,38
1,72,6,0,0,1,7,64
1,72,6,0,0,3,7,79
1,59,6,0,2,8,7,281
1,56,6,0,0,2,7,65
1,81,6,0,1,1,7,187
1,43,6,0,0,1,7,74
1,140,6,0,1,12,7,100
